Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2018-03-08,1,Virginia,ACC,29-2,+31.91,116.1,28,84.2,1,59.4,351,+.025,116,+9.15,37,110.5,36,101.4,39,+0.31,162
2018-03-08,2,Villanova,BE,28-4,+31.03,127.2,1,96.2,24,69.0,147,-.020,231,+10.03,23,111.4,18,101.3,38,+4.11,69
2018-03-08,3,Duke,ACC,26-6,+29.59,123.5,2,93.9,10,70.4,76,-.016,219,+10.53,15,110.7,31,100.2,9,+4.89,48
2018-03-08,4,Cincinnati,Amer,27-4,+27.70,114.3,46,86.6,2,65.2,322,-.023,243,+2.53,95,106.7,106,104.2,96,-4.04,295
2018-03-08,5,Purdue,B10,28-6,+26.61,123.3,3,96.7,28,67.5,221,+.003,165,+8.64,44,109.5,54,100.8,22,+0.98,145
2018-03-08,6,Michigan St.,B10,29-4,+26.34,120.1,10,93.7,7,67.5,223,+.048,69,+6.62,63,109.2,60,102.6,66,-4.54,303
2018-03-08,7,North Carolina,ACC,24-9,+24.79,122.1,4,97.3,35,71.4,47,-.021,237,+13.06,1,112.1,4,99.0,1,+7.98,15
2018-03-08,8,Gonzaga,WCC,30-4,+24.70,119.9,11,95.2,17,69.3,124,-.006,190,+1.05,127,106.7,107,105.7,154,+3.31,83
2018-03-08,9,Michigan,B10,28-7,+23.19,116.0,30,92.8,6,64.7,333,+.037,91,+8.91,40,111.2,22,102.3,61,-4.40,300
2018-03-08,10,Xavier,BE,28-4,+22.23,121.5,6,99.2,62,70.8,60,+.128,3,+9.68,29,110.5,37,100.8,19,+2.26,105
2018-03-08,11,Texas Tech,B12,24-8,+22.20,114.4,45,92.2,4,67.1,241,-.006,188,+9.00,38,110.2,41,101.2,34,-4.92,310
2018-03-08,12,Kansas,B12,25-7,+22.20,120.4,8,98.2,51,68.7,165,+.058,56,+11.19,10,111.6,13,100.4,13,+3.65,79
2018-03-08,13,West Virginia,B12,23-9,+22.19,119.4,14,97.2,33,69.8,99,-.012,203,+9.70,28,109.5,52,99.8,2,-4.14,297
2018-03-08,14,Auburn,SEC,25-6,+21.96,119.3,15,97.3,36,72.6,21,-.027,255,+7.43,57,109.2,61,101.7,50,-1.49,208
2018-03-08,15,Tennessee,SEC,23-7,+21.81,114.0,49,92.2,3,66.8,255,+.048,70,+11.22,8,112.0,7,100.8,18,+7.64,18
2018-03-08,16,Ohio St.,B10,24-8,+21.09,116.2,25,95.1,16,66.7,259,+.027,107,+8.28,48,109.9,46,101.6,46,+0.52,153
2018-03-08,17,Wichita St.,Amer,24-6,+20.29,121.9,5,101.6,101,68.8,159,-.006,186,+5.04,75,107.8,84,102.7,70,+2.17,108
2018-03-08,18,Clemson,ACC,23-8,+20.12,113.9,50,93.7,8,65.7,311,+.015,138,+9.18,36,110.9,28,101.7,49,-1.80,219
2018-03-08,19,Florida,SEC,20-11,+19.26,115.3,36,96.0,19,67.2,239,-.042,283,+10.66,13,110.6,34,99.9,5,+4.69,55
2018-03-08,20,Nevada,MWC,27-6,+19.19,120.4,9,101.2,96,69.7,106,-.043,284,+4.25,80,107.4,88,103.1,74,+4.37,60
2018-03-08,21,Houston,Amer,24-6,+19.19,115.3,35,96.1,22,68.7,168,+.001,171,+1.98,105,106.3,116,104.3,101,-2.53,248
2018-03-08,22,TCU,B12,21-11,+19.01,120.7,7,101.7,105,69.0,141,-.058,310,+10.05,22,111.7,12,101.6,47,-0.26,176
2018-03-08,23,Kentucky,SEC,21-10,+18.57,114.7,43,96.2,23,69.5,115,-.004,181,+10.93,11,111.3,20,100.4,12,+5.31,41
2018-03-08,24,Butler,BE,20-12,+18.34,116.0,29,97.7,40,68.1,190,-.040,277,+10.06,21,111.5,15,101.5,43,+0.49,155
2018-03-08,25,Arizona,P12,25-7,+18.28,119.2,16,100.9,92,68.0,194,+.023,121,+5.86,70,108.5,71,102.7,68,+2.81,88
2018-03-08,26,Seton Hall,BE,21-11,+17.37,116.4,23,99.0,59,69.6,108,-.020,234,+9.75,26,110.6,33,100.9,24,+0.56,152
2018-03-08,27,Creighton,BE,21-11,+17.30,116.5,21,99.2,61,71.1,55,-.018,226,+9.37,35,111.4,19,102.0,57,-3.60,287
2018-03-08,28,Saint Mary's,WCC,28-5,+17.12,119.9,12,102.8,119,64.1,341,-.003,179,-1.34,172,104.7,182,106.1,174,-3.68,288
2018-03-08,29,Penn St.,B10,21-13,+17.08,113.1,57,96.1,21,67.9,202,-.078,336,+6.86,60,109.6,50,102.7,69,-5.92,322
2018-03-08,30,Notre Dame,ACC,20-14,+16.78,116.2,26,99.4,64,65.4,317,-.055,306,+9.84,25,110.9,26,101.1,27,-1.11,195
2018-03-08,31,Texas A&M,SEC,20-12,+16.77,111.3,73,94.5,12,69.2,130,-.007,193,+11.33,6,112.2,2,100.8,21,+5.25,42
2018-03-08,32,Virginia Tech,ACC,21-11,+16.56,115.1,38,98.5,54,69.0,145,-.003,178,+8.24,49,110.0,44,101.8,51,-9.42,344
2018-03-08,33,Louisville,ACC,20-13,+16.45,113.2,56,96.7,30,70.0,92,-.020,232,+9.58,32,110.6,35,101.0,26,-2.02,226
2018-03-08,34,Baylor,B12,18-14,+16.26,111.3,72,95.1,15,66.7,260,-.068,322,+11.26,7,112.3,1,101.0,25,-3.40,281
2018-03-08,35,Arkansas,SEC,22-10,+15.88,116.6,20,100.7,84,70.4,74,+.057,58,+9.59,31,110.9,27,101.3,37,+1.48,133
2018-03-08,36,Florida St.,ACC,20-11,+15.78,115.9,31,100.1,75,71.9,30,-.032,264,+8.06,54,109.3,59,101.2,32,-6.59,330
2018-03-08,37,Miami FL,ACC,22-9,+15.66,113.4,54,97.7,41,67.4,226,+.034,95,+8.24,50,109.7,49,101.5,44,-3.47,283
2018-03-08,38,Texas,B12,19-14,+15.53,109.4,94,93.9,9,65.5,315,-.018,222,+11.97,3,111.9,8,100.0,6,+2.37,103
2018-03-08,39,Missouri,SEC,20-12,+15.45,113.4,53,98.0,45,65.8,303,-.021,236,+9.74,27,110.1,42,100.4,11,+1.51,131
2018-03-08,40,Kansas St.,B12,22-10,+15.27,112.7,59,97.4,37,65.6,314,+.061,49,+8.87,41,111.3,21,102.4,63,-5.78,319
2018-03-08,41,Loyola Chicago,MVC,28-5,+15.20,111.5,69,96.3,25,65.6,312,+.058,55,+0.24,137,103.9,222,103.7,86,-5.46,316
2018-03-08,42,USC,P12,22-10,+15.04,116.1,27,101.1,95,67.8,209,-.014,211,+5.47,73,108.7,68,103.2,76,+1.76,119
2018-03-08,43,North Carolina St.,ACC,21-11,+15.04,116.4,22,101.4,98,71.7,41,+.007,156,+7.67,55,109.0,62,101.4,40,-9.36,343
2018-03-08,44,UCLA,P12,21-10,+14.75,117.1,18,102.4,110,71.1,56,-.016,217,+6.58,65,108.5,72,101.9,54,+3.73,76
2018-03-08,45,Arizona St.,P12,20-11,+14.66,117.6,17,103.0,123,71.9,36,-.072,330,+5.91,69,108.3,74,102.4,62,+1.67,126
2018-03-08,46,Maryland,B10,19-13,+14.66,114.2,47,99.6,69,66.6,267,-.046,290,+8.19,51,109.3,58,101.1,29,-4.34,299
2018-03-08,47,Rhode Island,A10,23-6,+14.57,111.8,65,97.2,34,69.1,140,+.045,76,+2.27,99,107.2,92,104.9,122,+4.17,66
2018-03-08,48,Oklahoma,B12,18-13,+14.47,115.2,37,100.8,85,76.1,4,+.005,161,+12.16,2,112.0,6,99.9,3,+2.43,100
2018-03-08,49,Middle Tennessee,CUSA,24-7,+13.81,110.5,79,96.7,29,66.6,266,-.000,174,+2.82,92,107.6,85,104.8,115,+8.46,13
2018-03-08,50,Marquette,BE,19-13,+13.78,119.4,13,105.6,176,69.3,121,+.018,131,+10.81,12,112.0,5,101.2,33,+0.11,166
2018-03-08,51,Alabama,SEC,18-14,+13.69,108.2,120,94.5,14,69.3,127,-.009,197,+10.54,14,110.8,29,100.2,10,+3.13,84
2018-03-08,52,Davidson,A10,18-11,+13.55,116.3,24,102.8,120,65.0,324,-.074,332,+1.21,124,105.6,142,104.4,105,+1.89,116
2018-03-08,53,Syracuse,ACC,20-13,+13.51,107.7,129,94.2,11,63.7,342,+.007,157,+8.77,43,111.1,24,102.3,60,-0.13,174
2018-03-08,54,Oklahoma St.,B12,19-14,+13.49,112.2,61,98.8,56,68.8,161,-.007,191,+10.38,17,111.8,9,101.4,42,-4.84,308
2018-03-08,55,Nebraska,B10,22-10,+13.41,111.1,75,97.6,39,67.9,206,+.066,38,+6.76,62,108.7,67,102.0,55,-3.03,269
2018-03-08,56,New Mexico St.,WAC,26-5,+13.36,107.8,128,94.5,13,68.4,181,+.025,114,-1.69,183,104.5,193,106.2,181,+4.18,65
2018-03-08,57,Boise St.,MWC,23-8,+13.17,110.6,78,97.5,38,68.8,162,+.011,148,+2.36,98,107.2,91,104.8,116,-1.46,205
2018-03-08,58,San Diego St.,MWC,20-10,+13.08,110.9,76,97.8,44,68.7,164,-.028,258,+2.87,89,107.1,97,104.2,97,-0.04,170
2018-03-08,59,Murray St.,OVC,26-5,+12.75,113.3,55,100.5,81,67.6,216,-.013,206,-4.04,260,103.0,275,107.0,231,-0.42,180
2018-03-08,60,Western Kentucky,CUSA,23-9,+12.44,114.8,42,102.3,108,69.6,109,+.006,159,+1.69,112,106.1,124,104.5,107,+4.05,71
2018-03-08,61,LSU,SEC,17-14,+12.42,115.7,32,103.3,129,68.5,177,-.030,261,+8.78,42,110.4,38,101.7,48,-2.72,255
2018-03-08,62,Georgia,SEC,18-14,+12.38,108.4,115,96.0,20,64.9,328,+.010,149,+10.42,16,111.7,11,101.3,35,+0.87,149
2018-03-08,63,Mississippi St.,SEC,22-10,+12.15,110.2,83,98.1,47,67.8,210,+.045,75,+5.61,72,108.3,73,102.7,71,-10.30,345
2018-03-08,64,Utah,P12,19-10,+12.06,111.5,68,99.4,67,66.2,284,+.033,98,+6.15,67,109.3,57,103.2,75,-0.43,181
2018-03-08,65,St. Bonaventure,A10,24-6,+11.94,111.6,67,99.7,71,69.8,98,+.073,27,+1.98,104,106.7,104,104.7,114,+1.70,125
2018-03-08,66,Old Dominion,CUSA,25-6,+11.77,109.9,90,98.1,48,64.8,330,+.052,64,-2.08,200,104.3,204,106.4,193,-3.09,274
2018-03-08,67,Vermont,AE,27-6,+11.58,114.8,41,103.2,127,64.2,338,-.039,276,-3.52,247,102.7,285,106.2,179,+4.79,51
2018-03-08,68,South Dakota,Sum,26-8,+11.39,110.3,82,98.9,57,70.6,68,-.047,292,-2.28,209,105.5,145,107.8,277,-1.12,197
2018-03-08,69,Providence,BE,20-12,+11.31,109.1,101,97.8,43,67.9,204,+.086,19,+9.54,33,111.4,17,101.9,53,-0.89,187
2018-03-08,70,Louisiana Lafayette,SB,26-5,+11.26,113.6,52,102.3,109,71.0,59,+.068,35,-2.76,229,103.8,230,106.5,205,-0.29,177
2018-03-08,71,Oregon,P12,21-11,+11.16,111.4,70,100.2,78,67.1,240,-.004,180,+3.24,86,108.1,76,104.9,120,-5.80,320
2018-03-08,72,BYU,WCC,24-10,+10.97,109.1,100,98.2,50,67.7,214,+.021,125,+1.03,129,107.2,93,106.1,177,-1.76,218
2018-03-08,73,Boston College,ACC,19-15,+10.65,113.9,51,103.2,126,70.5,73,+.005,162,+8.34,47,109.5,53,101.2,31,-6.79,336
2018-03-08,74,Wisconsin,B10,15-18,+10.64,110.1,86,99.4,68,63.0,347,-.068,323,+10.23,18,111.6,14,101.3,36,+0.44,158
2018-03-08,75,South Dakota St.,Sum,28-6,+10.55,114.7,44,104.1,146,70.6,70,+.111,8,+0.00,141,106.3,115,106.3,186,+4.00,72
2018-03-08,76,Indiana,B10,16-15,+10.39,109.8,91,99.4,65,66.9,248,-.025,251,+8.16,52,110.3,40,102.1,58,-2.27,236
2018-03-08,77,Fresno St.,MWC,21-11,+10.21,110.1,85,99.9,74,66.9,246,-.057,308,+1.39,118,106.5,109,105.1,133,-5.53,317
2018-03-08,78,Montana,BSky,24-7,+10.13,108.7,110,98.6,55,68.5,174,-.014,210,-2.57,222,104.2,209,106.8,225,+2.49,95
2018-03-08,79,St. John's,BE,16-17,+10.13,106.7,146,96.6,27,69.6,111,-.016,218,+11.40,5,112.2,3,100.8,17,+3.72,77
2018-03-08,80,South Carolina,SEC,17-16,+10.07,106.0,156,96.0,18,68.9,155,+.003,166,+10.17,20,110.7,32,100.5,14,+1.07,142
2018-03-08,81,Buffalo,MAC,24-8,+9.89,114.8,40,104.9,157,73.5,16,-.006,189,-0.90,162,104.7,183,105.6,150,+4.30,61
2018-03-08,82,UNC Greensboro,SC,27-7,+9.00,105.7,162,96.7,31,65.3,318,-.011,200,-4.93,282,103.7,237,108.7,320,-3.14,275
2018-03-08,83,Belmont,OVC,24-9,+8.98,113.0,58,104.0,144,67.2,236,-.004,182,-2.97,231,103.7,241,106.7,213,+1.60,128
2018-03-08,84,Stanford,P12,18-15,+8.75,108.5,114,99.7,72,70.6,69,+.014,142,+6.82,61,110.1,43,103.2,77,+4.24,63
2018-03-08,85,Utah Valley,WAC,22-9,+8.73,112.0,63,103.3,128,67.8,211,+.014,141,-1.85,189,103.0,270,104.9,119,+1.75,121
2018-03-08,86,SMU,Amer,17-15,+8.70,110.2,84,101.5,100,64.5,335,-.097,345,+2.13,102,105.9,132,103.8,87,-3.72,291
2018-03-08,87,Temple,Amer,17-14,+8.31,108.9,103,100.6,83,67.7,213,+.050,67,+8.16,53,109.0,63,100.8,20,+9.38,9
2018-03-08,88,Northwestern,B10,15-17,+8.27,109.3,97,101.1,94,64.2,340,-.068,324,+8.94,39,109.6,51,100.6,16,-1.47,207
2018-03-08,89,Vanderbilt,SEC,12-20,+8.04,115.7,33,107.7,216,66.1,291,-.080,337,+11.59,4,111.5,16,99.9,4,+4.79,50
2018-03-08,90,Wake Forest,ACC,11-20,+7.92,111.1,74,103.2,125,69.7,104,-.120,350,+9.39,34,110.0,45,100.6,15,-1.12,196
2018-03-08,91,Iowa,B10,14-19,+7.92,116.8,19,108.8,246,70.6,67,-.090,341,+8.41,46,109.8,48,101.4,41,-3.69,290
2018-03-08,92,East Tennessee St.,SC,25-9,+7.47,105.6,164,98.2,49,67.9,200,-.000,173,-3.79,256,104.2,208,108.0,287,-1.19,200
2018-03-08,93,Furman,SC,23-10,+7.39,109.4,96,102.0,106,68.9,154,-.005,185,-4.16,263,103.6,246,107.8,275,-0.52,183
2018-03-08,94,Oregon St.,P12,16-16,+7.36,108.8,107,101.4,99,65.8,305,-.083,340,+3.77,82,108.1,75,104.4,102,-6.77,334
2018-03-08,95,Northeastern,CAA,23-10,+7.28,108.1,123,100.8,87,67.3,233,+.030,100,-0.95,163,106.8,101,107.7,274,+4.64,56
2018-03-08,96,Northern Kentucky,Horz,22-9,+7.27,108.2,118,101.0,93,68.9,156,-.065,318,-4.99,285,102.6,290,107.6,268,+2.00,112
2018-03-08,97,Washington,P12,20-12,+6.96,106.4,151,99.4,66,69.7,102,+.080,21,+4.85,77,108.7,69,103.8,88,+0.20,165
