Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2012-12-12,1,Indiana,B10,9-0,.9725,122.2,1,86.3,7,69.3,66,+.019,142,.4154,267,96.0,307,99.2,182,.4154,270
2012-12-12,2,Florida,SEC,7-0,.9709,117.9,3,83.7,3,64.3,280,+.010,164,.6074,81,100.2,145,96.1,40,.6074,86
2012-12-12,3,Louisville,BE,8-1,.9654,110.2,23,79.7,1,69.2,67,-.003,185,.5442,143,101.3,97,99.5,209,.5442,149
2012-12-12,4,Syracuse,BE,8-0,.9619,112.5,14,82.1,2,71.1,27,+.015,151,.4495,243,96.6,296,98.5,145,.4495,248
2012-12-12,5,Duke,ACC,9-0,.9602,120.4,2,88.2,17,68.6,92,+.055,96,.8089,4,106.0,8,92.1,3,.8089,4
2012-12-12,6,Ohio St.,B10,6-1,.9512,115.9,6,86.8,9,67.0,180,-.047,254,.4907,211,100.8,119,101.2,278,.4907,212
2012-12-12,7,Pittsburgh,BE,9-1,.9424,117.4,4,89.4,23,61.6,339,-.044,251,.4351,256,99.6,187,102.1,308,.4351,259
2012-12-12,8,Michigan,B10,10-0,.9392,116.0,5,88.8,20,62.2,334,+.054,97,.5161,179,101.5,91,100.8,270,.5161,186
2012-12-12,9,Minnesota,B10,11-1,.9293,113.1,12,88.0,14,67.0,178,+.057,94,.6260,62,102.8,45,97.8,109,.6260,68
2012-12-12,10,Kansas,B12,7-1,.9285,110.8,19,86.3,6,68.4,106,-.010,199,.5302,161,99.1,204,98.0,123,.5302,170
2012-12-12,11,Wisconsin,B10,6-4,.9237,111.9,15,87.7,13,62.4,330,-.120,323,.5477,140,101.2,99,99.4,194,.5477,144
2012-12-12,12,Gonzaga,WCC,9-1,.9218,114.6,8,90.1,32,68.1,119,+.018,146,.5535,136,101.2,101,99.1,178,.5535,140
2012-12-12,13,Arizona,P12,7-0,.9147,112.8,13,89.5,27,67.3,160,+.048,111,.4513,240,99.0,212,100.9,272,.4513,245
2012-12-12,14,Kentucky,SEC,6-3,.9143,111.1,18,88.2,16,68.4,103,-.052,260,.5451,142,102.4,58,100.6,260,.5451,148
2012-12-12,15,Creighton,MVC,9-1,.9073,115.3,7,92.3,41,67.6,143,+.003,178,.4474,247,99.7,175,101.8,294,.4474,252
2012-12-12,16,Cincinnati,BE,9-0,.9028,107.6,52,86.6,8,70.1,49,+.063,85,.2844,339,94.3,334,103.2,333,.2844,339
2012-12-12,17,Virginia Commonwealth,A10,6-3,.9023,110.5,21,88.9,21,66.8,187,-.113,318,.6782,29,104.4,16,97.1,78,.6782,36
2012-12-12,18,Michigan St.,B10,8-2,.9001,108.0,46,87.1,11,65.7,229,+.023,137,.4397,250,98.7,219,101.1,277,.4397,254
2012-12-12,19,North Carolina,ACC,7-2,.8942,108.0,45,87.7,12,75.0,4,+.025,134,.5787,116,99.8,173,96.7,61,.5787,118
2012-12-12,20,Nevada Las Vegas,MWC,7-1,.8822,108.3,40,89.0,22,71.8,18,+.018,147,.4885,215,98.5,236,98.9,170,.4885,216
2012-12-12,21,Notre Dame,BE,8-1,.8760,113.8,10,94.1,75,61.8,338,-.020,211,.3869,294,96.6,297,101.0,275,.3869,298
2012-12-12,22,Mississippi,SEC,6-1,.8747,106.5,61,88.1,15,70.2,47,-.077,290,.3212,329,95.3,319,102.5,318,.3212,329
2012-12-12,23,Wichita St.,MVC,9-0,.8675,108.0,47,89.9,29,67.0,179,+.042,115,.4974,202,99.5,189,99.6,215,.4974,203
2012-12-12,24,Oklahoma St.,B12,7-1,.8667,106.0,68,88.3,18,66.3,209,+.009,166,.5535,137,101.5,85,99.4,202,.5535,141
2012-12-12,25,Kansas St.,B12,7-1,.8600,107.2,56,89.8,28,67.4,158,+.084,64,.4654,231,98.5,234,99.9,230,.4654,236
2012-12-12,26,Belmont,OVC,6-2,.8568,111.8,16,93.9,70,68.6,93,-.046,252,.6520,46,103.2,32,97.0,74,.6520,52
2012-12-12,27,North Carolina St.,ACC,6-2,.8562,113.8,11,95.6,98,68.9,83,+.069,78,.6535,43,102.8,40,96.7,56,.6535,49
2012-12-12,28,San Diego St.,MWC,7-1,.8541,106.3,65,89.4,26,68.4,107,+.062,90,.5087,190,97.4,278,97.0,73,.5087,194
2012-12-12,29,Georgetown,BE,8-1,.8534,101.5,131,85.4,4,64.0,292,+.086,58,.4559,235,98.2,255,99.9,228,.4559,241
2012-12-12,30,Baylor,B12,5-3,.8521,110.5,22,93.1,58,68.2,115,-.148,333,.5810,110,101.9,69,98.7,162,.5810,112
2012-12-12,31,Missouri,SEC,8-1,.8495,110.7,20,93.5,65,67.0,177,+.098,44,.4003,284,95.9,309,99.8,224,.4003,287
2012-12-12,32,Memphis,CUSA,6-2,.8488,108.4,38,91.6,35,69.1,70,-.008,191,.4998,198,100.2,144,100.2,249,.4998,200
2012-12-12,33,Illinois,B10,11-0,.8485,110.2,24,93.1,56,67.1,173,+.069,79,.4905,212,99.0,209,99.4,199,.4905,213
2012-12-12,34,Virginia,ACC,8-2,.8481,103.0,104,87.1,10,60.3,345,-.043,249,.4281,261,96.5,298,99.3,186,.4281,263
2012-12-12,35,Alabama,SEC,6-2,.8477,106.4,63,90.0,31,62.9,320,-.053,264,.5796,113,102.3,59,99.2,181,.5796,115
2012-12-12,36,UCLA,P12,6-3,.8450,109.5,30,92.8,48,69.2,68,-.026,219,.5524,138,99.3,199,97.2,84,.5524,142
2012-12-12,37,New Mexico,MWC,10-0,.8450,108.5,35,91.9,38,68.2,116,+.032,125,.5237,169,98.7,224,97.8,107,.5237,177
2012-12-12,38,Middle Tennessee,SB,7-2,.8332,107.3,54,91.7,36,66.8,188,+.070,77,.6328,57,100.7,129,95.5,28,.6421,61
2012-12-12,39,Marquette,BE,6-2,.8305,108.0,44,92.5,45,69.0,74,+.087,57,.5217,173,99.4,193,98.6,148,.5217,181
2012-12-12,40,Stanford,P12,6-3,.8265,103.0,105,88.5,19,69.4,63,-.089,299,.5809,111,100.8,117,97.7,104,.5809,113
2012-12-12,41,Iowa St.,B12,7-3,.8254,107.4,53,92.3,42,70.4,42,-.068,281,.3943,289,96.9,290,101.1,276,.3943,293
2012-12-12,42,Bucknell,Pat,8-1,.8252,108.6,34,93.3,62,64.0,291,-.036,232,.5849,108,100.2,149,96.9,64,.5849,110
2012-12-12,43,California,P12,6-2,.8236,108.1,43,93.0,52,69.6,59,+.082,66,.6554,41,101.9,72,95.7,31,.6554,47
2012-12-12,44,Oregon,P12,8-1,.8174,107.9,49,93.2,61,70.6,38,+.075,73,.3220,328,94.5,332,101.6,287,.3220,328
2012-12-12,45,Texas,B12,5-4,.8150,99.0,178,85.6,5,67.2,170,-.023,213,.4485,244,95.0,326,96.9,69,.4485,249
2012-12-12,46,Ohio,MAC,7-2,.8135,108.2,42,93.7,67,67.5,145,+.041,117,.4528,238,97.5,273,99.3,190,.4528,243
2012-12-12,47,Illinois St.,MVC,6-3,.8133,109.1,32,94.5,81,69.0,76,-.085,298,.5239,168,100.3,140,99.4,201,.5239,176
2012-12-12,48,St. Mary's,WCC,7-2,.8104,114.5,9,99.4,176,66.7,191,-.013,205,.4510,241,99.9,169,101.8,298,.4510,246
2012-12-12,49,Miami FL,ACC,5-1,.8101,109.5,28,95.1,88,63.7,302,+.050,103,.5224,172,100.6,134,99.7,218,.5224,180
2012-12-12,50,Saint Joseph's,A10,5-3,.8088,108.2,41,94.0,72,64.8,260,-.011,203,.6149,73,102.5,50,97.9,121,.6149,78
2012-12-12,51,Purdue,B10,4-5,.8083,102.8,111,89.4,24,66.5,198,-.234,344,.4783,224,97.8,268,98.6,151,.4783,230
2012-12-12,52,St. Louis,A10,5-3,.8053,105.1,77,91.5,34,63.2,315,-.009,193,.6103,79,103.0,37,98.6,152,.6103,84
2012-12-12,53,Temple,A10,6-1,.7991,107.7,51,94.1,76,67.4,156,+.167,15,.6426,52,101.6,84,95.9,38,.6426,60
2012-12-12,54,Connecticut,BE,7-2,.7979,106.4,62,93.1,54,64.3,278,+.013,156,.6107,78,101.3,94,97.0,72,.6107,83
2012-12-12,55,Iowa,B10,8-2,.7946,107.3,55,94.0,71,69.0,80,+.024,135,.3597,312,95.9,308,101.5,282,.3597,311
2012-12-12,56,Butler,A10,7-2,.7882,107.8,50,94.8,85,64.8,259,+.115,32,.6345,55,102.8,42,97.4,92,.6345,63
2012-12-12,57,Tennessee,SEC,4-3,.7830,102.6,114,90.5,33,64.0,290,-.037,235,.6300,60,101.4,92,96.2,43,.6300,66
2012-12-12,58,North Dakota St.,Sum,8-3,.7816,105.8,73,93.4,63,65.2,246,+.040,119,.6315,58,103.2,31,97.9,122,.7232,14
2012-12-12,59,Wyoming,MWC,10-0,.7798,104.9,80,92.7,47,62.7,324,+.029,130,.4139,269,98.3,247,101.7,289,.4139,273
2012-12-12,60,Akron,MAC,4-3,.7775,109.2,31,96.7,118,66.3,211,-.106,312,.7166,12,104.5,15,95.4,27,.7166,16
2012-12-12,61,Lehigh,Pat,8-2,.7759,111.3,17,98.6,157,70.0,53,+.110,33,.5132,185,100.7,124,100.2,247,.5132,191
2012-12-12,62,Virginia Tech,ACC,8-1,.7706,108.4,36,96.4,113,67.5,148,-.077,289,.3761,301,96.9,289,101.8,299,.3761,302
2012-12-12,63,Clemson,ACC,5-3,.7695,103.9,93,92.4,43,62.7,327,-.058,272,.5187,175,100.0,160,99.3,189,.5187,183
2012-12-12,64,Davidson,SC,5-4,.7657,109.6,26,97.6,137,68.0,125,-.093,303,.6365,53,100.7,126,95.4,25,.7285,12
2012-12-12,65,La Salle,A10,6-1,.7610,108.0,48,96.4,115,66.3,213,+.084,63,.4999,197,99.5,190,99.5,206,.4999,199
2012-12-12,66,Richmond,A10,8-2,.7602,109.6,27,97.9,140,64.1,289,+.137,22,.4479,246,97.4,276,99.4,197,.4479,251
2012-12-12,67,Florida St.,ACC,5-4,.7565,105.7,74,94.6,83,68.9,81,-.040,242,.5936,97,101.1,105,97.5,93,.5936,101
2012-12-12,68,Oregon St.,P12,5-2,.7563,107.0,58,95.8,100,71.0,29,-.075,286,.4518,239,98.2,253,100.0,238,.4518,244
2012-12-12,69,Northern Iowa,MVC,6-3,.7500,105.0,79,94.3,77,62.7,323,+.004,176,.5822,109,100.1,153,96.9,70,.5822,111
